id,created_at,updated_at,language,name,description,is_alcoholic,category_id
1,2025-07-09 18:29:23.418+00,2025-07-09 18:29:23.418+00,ENG,151-proof demerara rum,,True,1
2,2025-07-09 18:29:23.429+00,2025-07-09 18:29:23.429+00,ENG,151-proof rum,,True,1
3,2025-07-09 18:29:23.442+00,2025-07-09 18:29:23.442+00,ENG,7-up,,False,2
4,2025-07-09 18:29:23.454+00,2025-07-09 18:29:23.454+00,ENG,99.bananas liqueur,,True,3
5,2025-07-09 18:29:23.465+00,2025-07-09 18:29:23.465+00,ENG,Absinthe,,True,4
6,2025-07-09 18:29:23.471+00,2025-07-09 18:29:23.471+00,ENG,Absinthe substitute,,True,4
7,2025-07-09 18:29:23.478+00,2025-07-09 18:29:23.478+00,ENG,Aged bacardi,,True,1
8,2025-07-09 18:29:23.488+00,2025-07-09 18:29:23.488+00,ENG,Agua ardiente,,False,5
9,2025-07-09 18:29:23.498+00,2025-07-09 18:29:23.498+00,ENG,Ale,,True,6
10,2025-07-09 18:29:23.505+00,2025-07-09 18:29:23.505+00,ENG,"Alizé de france passion fruit
liqueur",,True,3
11,2025-07-09 18:29:23.515+00,2025-07-09 18:29:23.515+00,ENG,Almond syrup,,False,7
12,2025-07-09 18:29:23.524+00,2025-07-09 18:29:23.524+00,ENG,Amaretto,,False,8
13,2025-07-09 18:29:23.53+00,2025-07-09 18:29:23.53+00,ENG,Amer picon,,True,3
14,2025-07-09 18:29:23.541+00,2025-07-09 18:29:23.541+00,ENG,Angostura,,False,9
15,2025-07-09 18:29:23.547+00,2025-07-09 18:29:23.547+00,ENG,Angostura bitter,,True,9
16,2025-07-09 18:29:23.554+00,2025-07-09 18:29:23.554+00,ENG,Angostura bitters,,True,9
17,2025-07-09 18:29:23.559+00,2025-07-09 18:29:23.559+00,ENG,Anisette,,True,3
18,2025-07-09 18:29:23.569+00,2025-07-09 18:29:23.569+00,ENG,Apple,,False,10
19,2025-07-09 18:29:23.58+00,2025-07-09 18:29:23.581+00,ENG,Apple brandy,,True,11
20,2025-07-09 18:29:23.591+00,2025-07-09 18:29:23.591+00,ENG,Apple cider,,True,12
21,2025-07-09 18:29:23.6+00,2025-07-09 18:29:23.6+00,ENG,Apple juice,,False,13
22,2025-07-09 18:29:23.607+00,2025-07-09 18:29:23.607+00,ENG,Apple peel,,False,10
23,2025-07-09 18:29:23.613+00,2025-07-09 18:29:23.613+00,ENG,Apple purée,,False,10
24,2025-07-09 18:29:23.622+00,2025-07-09 18:29:23.622+00,ENG,Apple schnapps,,True,14
25,2025-07-09 18:29:23.629+00,2025-07-09 18:29:23.629+00,ENG,Applejack,,True,11
26,2025-07-09 18:29:23.635+00,2025-07-09 18:29:23.635+00,ENG,Apricot brandy,,True,11
27,2025-07-09 18:29:23.642+00,2025-07-09 18:29:23.642+00,ENG,Apricot liqueur,,True,3
28,2025-07-09 18:29:23.648+00,2025-07-09 18:29:23.648+00,ENG,Apricot nectar,,False,10
29,2025-07-09 18:29:23.653+00,2025-07-09 18:29:23.653+00,ENG,Apricot purée,,False,10
30,2025-07-09 18:29:23.663+00,2025-07-09 18:29:23.663+00,ENG,Avocado,,False,15
31,2025-07-09 18:29:23.669+00,2025-07-09 18:29:23.669+00,ENG,Bacardi light,,True,1
32,2025-07-09 18:29:23.68+00,2025-07-09 18:29:23.68+00,ENG,Baileys irish cream,,False,16
33,2025-07-09 18:29:23.687+00,2025-07-09 18:29:23.687+00,ENG,Banana,,False,10
34,2025-07-09 18:29:23.693+00,2025-07-09 18:29:23.693+00,ENG,Banana liqueur,,True,16
35,2025-07-09 18:29:23.699+00,2025-07-09 18:29:23.699+00,ENG,Banana purée,,False,10
36,2025-07-09 18:29:23.706+00,2025-07-09 18:29:23.706+00,ENG,Beaujolais,,True,12
37,2025-07-09 18:29:23.712+00,2025-07-09 18:29:23.712+00,ENG,Beer,,True,6
38,2025-07-09 18:29:23.722+00,2025-07-09 18:29:23.722+00,RUS,Bitter lemon,,True,17
39,2025-07-09 18:29:23.732+00,2025-07-09 18:29:23.732+00,RUS,Bitter orange,,True,17
40,2025-07-09 18:29:23.738+00,2025-07-09 18:29:23.738+00,ENG,Bittersweet chocolate shavings,,True,5
41,2025-07-09 18:29:23.745+00,2025-07-09 18:29:23.745+00,ENG,Black currant vodka,,True,14
42,2025-07-09 18:29:23.751+00,2025-07-09 18:29:23.751+00,ENG,Black olive,,False,15
43,2025-07-09 18:29:23.757+00,2025-07-09 18:29:23.757+00,ENG,Black sambuca,,True,14
44,2025-07-09 18:29:23.763+00,2025-07-09 18:29:23.763+00,ENG,Black-currant nectar,,False,13
45,2025-07-09 18:29:23.771+00,2025-07-09 18:29:23.771+00,ENG,Blackberry brandy,,True,11
46,2025-07-09 18:29:23.777+00,2025-07-09 18:29:23.777+00,ENG,Blanco rum,,True,1
47,2025-07-09 18:29:23.786+00,2025-07-09 18:29:23.786+00,ENG,Blended american whiskey,,True,18
48,2025-07-09 18:29:23.792+00,2025-07-09 18:29:23.792+00,ENG,Blended canadian whisky,,True,18
49,2025-07-09 18:29:23.799+00,2025-07-09 18:29:23.799+00,ENG,Blended scotch,,True,18
50,2025-07-09 18:29:23.806+00,2025-07-09 18:29:23.806+00,ENG,Blended whiskey,,True,18
51,2025-07-09 18:29:23.812+00,2025-07-09 18:29:23.812+00,ENG,Blue curaçao,,True,3
52,2025-07-09 18:29:23.823+00,2025-07-09 18:29:23.823+00,ENG,Boiling water,,False,19
53,2025-07-09 18:29:23.834+00,2025-07-09 18:29:23.834+00,ENG,Bombay sapphire gin,,True,20
54,2025-07-09 18:29:23.841+00,2025-07-09 18:29:23.841+00,ENG,Bourbon,,True,18
55,2025-07-09 18:29:23.851+00,2025-07-09 18:29:23.851+00,ENG,Box cranberry gelatin,,False,21
56,2025-07-09 18:29:23.858+00,2025-07-09 18:29:23.858+00,ENG,Box peach gelatin,,False,21
57,2025-07-09 18:29:23.865+00,2025-07-09 18:29:23.865+00,ENG,Box pineapple gelatin,,False,21
58,2025-07-09 18:29:23.872+00,2025-07-09 18:29:23.872+00,ENG,"Box sparkling mandarin
orange gelatin",,False,21
59,2025-07-09 18:29:23.878+00,2025-07-09 18:29:23.878+00,ENG,Brandy,,True,18
60,2025-07-09 18:29:23.884+00,2025-07-09 18:29:23.884+00,ENG,Brine from cocktail olives,,False,15
61,2025-07-09 18:29:23.891+00,2025-07-09 18:29:23.891+00,ENG,Brown ale,,True,6
62,2025-07-09 18:29:23.898+00,2025-07-09 18:29:23.898+00,ENG,Brown crème de cacao,,True,3
63,2025-07-09 18:29:23.914+00,2025-07-09 18:29:23.914+00,ENG,Brown sugar,,False,22
64,2025-07-09 18:29:23.922+00,2025-07-09 18:29:23.922+00,ENG,Brut champagne,,True,12
65,2025-07-09 18:29:23.928+00,2025-07-09 18:29:23.928+00,ENG,Butter,,False,9
66,2025-07-09 18:29:23.935+00,2025-07-09 18:29:23.935+00,ENG,Butterscotch schnapps,,True,3
67,2025-07-09 18:29:23.942+00,2025-07-09 18:29:23.942+00,ENG,Bénédictine,,True,3
68,2025-07-09 18:29:23.948+00,2025-07-09 18:29:23.948+00,ENG,Cabernet sauvignon,,True,12
69,2025-07-09 18:29:23.955+00,2025-07-09 18:29:23.955+00,ENG,Cachaça,,True,14
70,2025-07-09 18:29:23.962+00,2025-07-09 18:29:23.962+00,ENG,Cachaça rum,,True,1
71,2025-07-09 18:29:23.97+00,2025-07-09 18:29:23.97+00,ENG,Calvados,,True,14
72,2025-07-09 18:29:23.976+00,2025-07-09 18:29:23.976+00,ENG,Campari,,True,3
73,2025-07-09 18:29:23.985+00,2025-07-09 18:29:23.985+00,RUS,Campari bitter,,True,23
74,2025-07-09 18:29:23.992+00,2025-07-09 18:29:23.992+00,ENG,Canadian blended whisky,,True,18
75,2025-07-09 18:29:23.998+00,2025-07-09 18:29:23.998+00,ENG,Canadian whisky,,True,18
76,2025-07-09 18:29:24.005+00,2025-07-09 18:29:24.005+00,ENG,Candied ginger,,True,15
77,2025-07-09 18:29:24.011+00,2025-07-09 18:29:24.011+00,ENG,Canton ginger liqueur,,True,3
78,2025-07-09 18:29:24.017+00,2025-07-09 18:29:24.017+00,ENG,Captain morgan spiced rum,,True,1
79,2025-07-09 18:29:24.023+00,2025-07-09 18:29:24.023+00,ENG,Celery,,False,15
80,2025-07-09 18:29:24.029+00,2025-07-09 18:29:24.029+00,ENG,Celery salt,,False,22
81,2025-07-09 18:29:24.036+00,2025-07-09 18:29:24.036+00,ENG,Celery stalk,,False,15
82,2025-07-09 18:29:24.045+00,2025-07-09 18:29:24.045+00,ENG,Chai tea concentrate,,False,24
83,2025-07-09 18:29:24.051+00,2025-07-09 18:29:24.051+00,ENG,Chambord,,True,3
84,2025-07-09 18:29:24.057+00,2025-07-09 18:29:24.057+00,ENG,Champagne,,True,12
85,2025-07-09 18:29:24.063+00,2025-07-09 18:29:24.063+00,ENG,Champagne wine,,True,12
86,2025-07-09 18:29:24.07+00,2025-07-09 18:29:24.07+00,ENG,Cherry brandy,,True,11
87,2025-07-09 18:29:24.077+00,2025-07-09 18:29:24.077+00,ENG,Cherry heering,,True,3
88,2025-07-09 18:29:24.084+00,2025-07-09 18:29:24.084+00,ENG,Cherry tomatoes,,False,15
89,2025-07-09 18:29:24.091+00,2025-07-09 18:29:24.091+00,ENG,Chocolate ice cream,,False,21
90,2025-07-09 18:29:24.098+00,2025-07-09 18:29:24.098+00,ENG,Chocolate liqueur,,True,3
91,2025-07-09 18:29:24.106+00,2025-07-09 18:29:24.106+00,ENG,Chocolate shavings,,False,21
92,2025-07-09 18:29:24.112+00,2025-07-09 18:29:24.112+00,ENG,Chocolate syrup,,False,7
93,2025-07-09 18:29:24.118+00,2025-07-09 18:29:24.118+00,ENG,Chopped cucumber,,False,15
94,2025-07-09 18:29:24.124+00,2025-07-09 18:29:24.124+00,ENG,Cinnamon,,False,22
95,2025-07-09 18:29:24.13+00,2025-07-09 18:29:24.13+00,ENG,Cinnamon stick,,False,22
96,2025-07-09 18:29:24.138+00,2025-07-09 18:29:24.138+00,ENG,Cinnamon sticks,,False,22
97,2025-07-09 18:29:24.144+00,2025-07-09 18:29:24.144+00,ENG,Citron rum,,True,1
98,2025-07-09 18:29:24.15+00,2025-07-09 18:29:24.15+00,ENG,Citron vodka,,True,14
99,2025-07-09 18:29:24.16+00,2025-07-09 18:29:24.16+00,ENG,Citrus vodka,,True,14
100,2025-07-09 18:29:24.167+00,2025-07-09 18:29:24.167+00,ENG,Citrónge,,True,3
101,2025-07-09 18:29:24.173+00,2025-07-09 18:29:24.173+00,ENG,Clam juice,,False,13
102,2025-07-09 18:29:24.179+00,2025-07-09 18:29:24.179+00,ENG,Cloves,,False,22
103,2025-07-09 18:29:24.185+00,2025-07-09 18:29:24.185+00,ENG,Club soda,,False,19
104,2025-07-09 18:29:24.191+00,2025-07-09 18:29:24.191+00,ENG,Coconut,,False,10
105,2025-07-09 18:29:24.197+00,2025-07-09 18:29:24.197+00,ENG,Coconut cream,,False,21
106,2025-07-09 18:29:24.204+00,2025-07-09 18:29:24.204+00,ENG,Coconut milk,,False,21
107,2025-07-09 18:29:24.21+00,2025-07-09 18:29:24.21+00,ENG,Coconut rum,,True,1
108,2025-07-09 18:29:24.217+00,2025-07-09 18:29:24.217+00,ENG,Coconut sorbet,,False,21
109,2025-07-09 18:29:24.223+00,2025-07-09 18:29:24.223+00,ENG,Cofee liqueur,,True,3
110,2025-07-09 18:29:24.229+00,2025-07-09 18:29:24.229+00,ENG,Coffee,,False,8
111,2025-07-09 18:29:24.236+00,2025-07-09 18:29:24.236+00,ENG,Coffee liqueur,,True,3
112,2025-07-09 18:29:24.245+00,2025-07-09 18:29:24.245+00,ENG,Cognac,,True,25
113,2025-07-09 18:29:24.251+00,2025-07-09 18:29:24.251+00,ENG,Cointreau,,True,3
114,2025-07-09 18:29:24.257+00,2025-07-09 18:29:24.257+00,ENG,Cola,,False,2
115,2025-07-09 18:29:24.263+00,2025-07-09 18:29:24.263+00,ENG,Cold beef broth,,False,21
116,2025-07-09 18:29:24.27+00,2025-07-09 18:29:24.27+00,ENG,Cold co,,False,8
117,2025-07-09 18:29:24.276+00,2025-07-09 18:29:24.276+00,ENG,Cold espresso,,False,8
118,2025-07-09 18:29:24.285+00,2025-07-09 18:29:24.285+00,RUS,Consomme,,False,26
119,2025-07-09 18:29:24.293+00,2025-07-09 18:29:24.293+00,ENG,Cranberries,,False,27
120,2025-07-09 18:29:24.3+00,2025-07-09 18:29:24.3+00,ENG,Cranberry juice,,False,13
121,2025-07-09 18:29:24.306+00,2025-07-09 18:29:24.306+00,ENG,Cranberry nectar,,False,13
122,2025-07-09 18:29:24.312+00,2025-07-09 18:29:24.312+00,ENG,Cream of coconut,,False,21
123,2025-07-09 18:29:24.318+00,2025-07-09 18:29:24.318+00,RUS,Creme de menthe,,True,23
124,2025-07-09 18:29:24.324+00,2025-07-09 18:29:24.324+00,ENG,Crème de banane,,True,3
125,2025-07-09 18:29:24.334+00,2025-07-09 18:29:24.334+00,ENG,Crème de cacao,,True,3
126,2025-07-09 18:29:24.346+00,2025-07-09 18:29:24.346+00,ENG,Crème de cassis,,True,3
127,2025-07-09 18:29:24.358+00,2025-07-09 18:29:24.358+00,ENG,Crème de fraise,,True,3
128,2025-07-09 18:29:24.364+00,2025-07-09 18:29:24.364+00,ENG,Crème de frambois,,True,3
129,2025-07-09 18:29:24.371+00,2025-07-09 18:29:24.371+00,ENG,Crème de framboise,,True,3
130,2025-07-09 18:29:24.377+00,2025-07-09 18:29:24.377+00,ENG,Crème de menthe,,True,3
131,2025-07-09 18:29:24.383+00,2025-07-09 18:29:24.383+00,ENG,Crème de mûre,,True,3
132,2025-07-09 18:29:24.389+00,2025-07-09 18:29:24.389+00,ENG,Crème de noyaux,,True,3
133,2025-07-09 18:29:24.395+00,2025-07-09 18:29:24.395+00,ENG,Crème de pêche,,True,3
134,2025-07-09 18:29:24.402+00,2025-07-09 18:29:24.402+00,ENG,Crème de violette,,True,3
135,2025-07-09 18:29:24.408+00,2025-07-09 18:29:24.408+00,ENG,Cubed fresh mango,,False,13
136,2025-07-09 18:29:24.413+00,2025-07-09 18:29:24.413+00,ENG,Cubed fresh pineapple,,False,13
137,2025-07-09 18:29:24.422+00,2025-07-09 18:29:24.422+00,ENG,Cubed ripe papaya,,False,13
138,2025-07-09 18:29:24.428+00,2025-07-09 18:29:24.429+00,ENG,Cucumber,,False,15
139,2025-07-09 18:29:24.436+00,2025-07-09 18:29:24.436+00,ENG,Cucumber peel,,False,15
140,2025-07-09 18:29:24.442+00,2025-07-09 18:29:24.442+00,ENG,Cucumber peel strip,,False,15
141,2025-07-09 18:29:24.449+00,2025-07-09 18:29:24.449+00,ENG,Cucumber spear,,False,15
142,2025-07-09 18:29:24.456+00,2025-07-09 18:29:24.456+00,RUS,Curasao triple sec,,True,23
143,2025-07-09 18:29:24.462+00,2025-07-09 18:29:24.462+00,ENG,Cynar,,True,3
144,2025-07-09 18:29:24.468+00,2025-07-09 18:29:24.468+00,ENG,Damiana liqueur,,True,3
145,2025-07-09 18:29:24.474+00,2025-07-09 18:29:24.474+00,ENG,Dark crème de cacao,,True,3
146,2025-07-09 18:29:24.481+00,2025-07-09 18:29:24.481+00,ENG,Dark demerara rum,,True,1
147,2025-07-09 18:29:24.487+00,2025-07-09 18:29:24.487+00,ENG,Dark jamaican rum,,True,1
148,2025-07-09 18:29:24.493+00,2025-07-09 18:29:24.493+00,ENG,Dark rum,,True,1
149,2025-07-09 18:29:24.499+00,2025-07-09 18:29:24.499+00,ENG,Demerera,,False,22
150,2025-07-09 18:29:24.506+00,2025-07-09 18:29:24.506+00,ENG,Diced fresh coconut meat,,False,10
151,2025-07-09 18:29:24.512+00,2025-07-09 18:29:24.512+00,ENG,Diced fresh pineapple,,False,10
152,2025-07-09 18:29:24.518+00,2025-07-09 18:29:24.518+00,ENG,Diced jalapeño chile,,False,15
153,2025-07-09 18:29:24.524+00,2025-07-09 18:29:24.524+00,ENG,Diced onion,,False,15
154,2025-07-09 18:29:24.53+00,2025-07-09 18:29:24.53+00,ENG,Diced ripe avocado,,False,15
155,2025-07-09 18:29:24.537+00,2025-07-09 18:29:24.537+00,ENG,Dill pickle spear,,False,15
156,2025-07-09 18:29:24.544+00,2025-07-09 18:29:24.544+00,ENG,Drambuie,,True,3
157,2025-07-09 18:29:24.551+00,2025-07-09 18:29:24.551+00,ENG,Dubonnet,,True,12
158,2025-07-09 18:29:24.558+00,2025-07-09 18:29:24.558+00,ENG,Dubonnet rouge,,True,12
159,2025-07-09 18:29:24.565+00,2025-07-09 18:29:24.565+00,ENG,Dusting of ground nutmeg,,False,22
160,2025-07-09 18:29:24.572+00,2025-07-09 18:29:24.572+00,ENG,E blue curaçao,,False,7
161,2025-07-09 18:29:24.578+00,2025-07-09 18:29:24.578+00,ENG,Edible flower,,False,21
162,2025-07-09 18:29:24.584+00,2025-07-09 18:29:24.584+00,ENG,Egg,,False,21
163,2025-07-09 18:29:24.59+00,2025-07-09 18:29:24.59+00,ENG,Egg white,,False,21
164,2025-07-09 18:29:24.597+00,2025-07-09 18:29:24.597+00,ENG,Egg yolk,,False,21
165,2025-07-09 18:29:24.603+00,2025-07-09 18:29:24.603+00,ENG,Eggnog,,False,21
166,2025-07-09 18:29:24.612+00,2025-07-09 18:29:24.612+00,ENG,Eggs,,False,21
167,2025-07-09 18:29:24.619+00,2025-07-09 18:29:24.619+00,ENG,Espresso,,False,8
168,2025-07-09 18:29:24.628+00,2025-07-09 18:29:24.628+00,ENG,Extra vermouth,,True,12
169,2025-07-09 18:29:24.635+00,2025-07-09 18:29:24.635+00,ENG,Fernet branca,,False,9
170,2025-07-09 18:29:24.641+00,2025-07-09 18:29:24.641+00,ENG,Filtered water,,False,19
171,2025-07-09 18:29:24.648+00,2025-07-09 18:29:24.648+00,ENG,Fino sherry,,True,12
172,2025-07-09 18:29:24.654+00,2025-07-09 18:29:24.654+00,ENG,Floating edible,,False,21
173,2025-07-09 18:29:24.661+00,2025-07-09 18:29:24.661+00,ENG,Frangelico,,True,3
174,2025-07-09 18:29:24.668+00,2025-07-09 18:29:24.668+00,ENG,Freezer- citron vodka,,True,14
175,2025-07-09 18:29:24.674+00,2025-07-09 18:29:24.674+00,ENG,"Fresh
cranberries",,False,27
176,2025-07-09 18:29:24.681+00,2025-07-09 18:29:24.681+00,ENG,Fresh blackberries,,False,27
177,2025-07-09 18:29:24.687+00,2025-07-09 18:29:24.687+00,ENG,Fresh cilantro leave,,False,15
178,2025-07-09 18:29:24.693+00,2025-07-09 18:29:24.693+00,ENG,Fresh cranberries,,False,27
179,2025-07-09 18:29:24.703+00,2025-07-09 18:29:24.703+00,ENG,Fresh ginger,,True,15
180,2025-07-09 18:29:24.713+00,2025-07-09 18:29:24.713+00,ENG,Fresh grapefruit juic,,False,13
181,2025-07-09 18:29:24.719+00,2025-07-09 18:29:24.719+00,ENG,Fresh grapefruit juice,,False,13
182,2025-07-09 18:29:24.724+00,2025-07-09 18:29:24.724+00,ENG,Fresh grated,,False,21
183,2025-07-09 18:29:24.731+00,2025-07-09 18:29:24.731+00,ENG,Fresh hibiscus petals,,False,21
184,2025-07-09 18:29:24.737+00,2025-07-09 18:29:24.737+00,ENG,Fresh key lime,,False,10
185,2025-07-09 18:29:24.744+00,2025-07-09 18:29:24.744+00,ENG,Fresh lavender,,False,21
186,2025-07-09 18:29:24.75+00,2025-07-09 18:29:24.75+00,ENG,Fresh lemon juice,,False,13
187,2025-07-09 18:29:24.756+00,2025-07-09 18:29:24.756+00,ENG,Fresh lime juic,,False,13
188,2025-07-09 18:29:24.763+00,2025-07-09 18:29:24.763+00,ENG,Fresh lime juice,,False,13
189,2025-07-09 18:29:24.769+00,2025-07-09 18:29:24.769+00,ENG,Fresh lime juicе,,False,13
190,2025-07-09 18:29:24.775+00,2025-07-09 18:29:24.775+00,ENG,"Fresh mandarin
juice",,False,13
191,2025-07-09 18:29:24.781+00,2025-07-09 18:29:24.781+00,ENG,Fresh mandarin juice,,False,13
192,2025-07-09 18:29:24.787+00,2025-07-09 18:29:24.787+00,ENG,Fresh mandarin orange juice,,False,13
193,2025-07-09 18:29:24.793+00,2025-07-09 18:29:24.793+00,ENG,Fresh mint,,False,21
194,2025-07-09 18:29:24.8+00,2025-07-09 18:29:24.8+00,ENG,Fresh mint leave,,False,21
195,2025-07-09 18:29:24.807+00,2025-07-09 18:29:24.807+00,ENG,Fresh mint sprig,,False,21
196,2025-07-09 18:29:24.813+00,2025-07-09 18:29:24.813+00,ENG,Fresh orange blossom petals,,False,21
197,2025-07-09 18:29:24.82+00,2025-07-09 18:29:24.82+00,ENG,Fresh orange juice,,False,13
198,2025-07-09 18:29:24.831+00,2025-07-09 18:29:24.831+00,ENG,Fresh peppermint leave,,False,21
199,2025-07-09 18:29:24.838+00,2025-07-09 18:29:24.838+00,ENG,"Fresh pink
grapefruit juice",,False,13
200,2025-07-09 18:29:24.845+00,2025-07-09 18:29:24.845+00,ENG,Fresh pink grapefruit juice,,False,13
201,2025-07-09 18:29:24.851+00,2025-07-09 18:29:24.851+00,ENG,Fresh raspberries,,False,27
202,2025-07-09 18:29:24.862+00,2025-07-09 18:29:24.862+00,ENG,Fresh raspberry,,False,27
203,2025-07-09 18:29:24.87+00,2025-07-09 18:29:24.87+00,ENG,Fresh strawberry,,False,27
204,2025-07-09 18:29:24.876+00,2025-07-09 18:29:24.876+00,ENG,Fresh sweet-and-sour,,False,21
205,2025-07-09 18:29:24.881+00,2025-07-09 18:29:24.881+00,ENG,Fresh tangerine juice,,False,13
206,2025-07-09 18:29:24.887+00,2025-07-09 18:29:24.887+00,ENG,Fresh violet petals,,False,21
207,2025-07-09 18:29:24.894+00,2025-07-09 18:29:24.894+00,ENG,Fresh violets,,False,21
208,2025-07-09 18:29:24.901+00,2025-07-09 18:29:24.901+00,ENG,Freshly grated,,False,21
209,2025-07-09 18:29:24.907+00,2025-07-09 18:29:24.907+00,ENG,Freshly grated nutme,,False,22
210,2025-07-09 18:29:24.913+00,2025-07-09 18:29:24.913+00,ENG,Freshly grated nutmeg,,False,22
211,2025-07-09 18:29:24.922+00,2025-07-09 18:29:24.922+00,RUS,Frothee,,False,28
212,2025-07-09 18:29:24.93+00,2025-07-09 18:29:24.93+00,ENG,Frozen lemon juice concentrate,,False,13
213,2025-07-09 18:29:24.936+00,2025-07-09 18:29:24.937+00,ENG,Frozen lemonade concentrate,,False,2
214,2025-07-09 18:29:24.942+00,2025-07-09 18:29:24.942+00,ENG,Frozen orange juice concentrate,,False,13
215,2025-07-09 18:29:24.949+00,2025-07-09 18:29:24.949+00,ENG,Frozen pineapple juice concentrate,,False,13
216,2025-07-09 18:29:24.955+00,2025-07-09 18:29:24.955+00,ENG,Galliano,,True,3
217,2025-07-09 18:29:24.961+00,2025-07-09 18:29:24.961+00,ENG,Garlic,,False,15
218,2025-07-09 18:29:24.967+00,2025-07-09 18:29:24.967+00,ENG,Gin,,True,20
219,2025-07-09 18:29:24.973+00,2025-07-09 18:29:24.973+00,ENG,Ginger,,True,22
220,2025-07-09 18:29:24.979+00,2025-07-09 18:29:24.979+00,ENG,Ginger ale,,True,2
221,2025-07-09 18:29:24.989+00,2025-07-09 18:29:24.989+00,ENG,Ginger alebeer,,True,2
222,2025-07-09 18:29:24.996+00,2025-07-09 18:29:24.996+00,ENG,Ginger beer,,True,2
223,2025-07-09 18:29:25.003+00,2025-07-09 18:29:25.003+00,ENG,Ginger syrup,,True,7
224,2025-07-09 18:29:25.009+00,2025-07-09 18:29:25.009+00,ENG,Ginger-infused vodka,,True,14
225,2025-07-09 18:29:25.014+00,2025-07-09 18:29:25.014+00,ENG,Godiva chocolate liqueur,,True,3
226,2025-07-09 18:29:25.02+00,2025-07-09 18:29:25.02+00,ENG,Godiva liqueur,,True,3
227,2025-07-09 18:29:25.026+00,2025-07-09 18:29:25.026+00,ENG,Gold,,False,21
228,2025-07-09 18:29:25.032+00,2025-07-09 18:29:25.032+00,ENG,Gold rum,,True,1
229,2025-07-09 18:29:25.042+00,2025-07-09 18:29:25.042+00,ENG,Gold tequila,,True,29
230,2025-07-09 18:29:25.047+00,2025-07-09 18:29:25.047+00,ENG,Goldschläger,,True,3
231,2025-07-09 18:29:25.053+00,2025-07-09 18:29:25.053+00,ENG,Goldschläger cinnamon schnapps,,True,3
232,2025-07-09 18:29:25.06+00,2025-07-09 18:29:25.06+00,ENG,Grand marnier,,True,3
233,2025-07-09 18:29:25.067+00,2025-07-09 18:29:25.067+00,ENG,Granny smith apples,,False,10
234,2025-07-09 18:29:25.073+00,2025-07-09 18:29:25.073+00,ENG,Granulated sugar,,False,22
235,2025-07-09 18:29:25.079+00,2025-07-09 18:29:25.079+00,ENG,Grated fresh ginger,,True,22
236,2025-07-09 18:29:25.085+00,2025-07-09 18:29:25.085+00,ENG,Grated lime zest,,False,10
237,2025-07-09 18:29:25.091+00,2025-07-09 18:29:25.091+00,ENG,Grated mexican chocolate,,False,21
238,2025-07-09 18:29:25.097+00,2025-07-09 18:29:25.097+00,ENG,Grated orange zest,,False,10
239,2025-07-09 18:29:25.104+00,2025-07-09 18:29:25.104+00,ENG,Grated zest lemon,,False,10
240,2025-07-09 18:29:25.11+00,2025-07-09 18:29:25.11+00,ENG,Green apple schnapps,,False,9
241,2025-07-09 18:29:25.117+00,2025-07-09 18:29:25.117+00,ENG,Green chartreuse,,True,3
242,2025-07-09 18:29:25.123+00,2025-07-09 18:29:25.123+00,ENG,Green cocktail olive,,False,15
243,2025-07-09 18:29:25.129+00,2025-07-09 18:29:25.129+00,ENG,Green crème de menthe,,True,3
244,2025-07-09 18:29:25.135+00,2025-07-09 18:29:25.135+00,ENG,Green onion,,False,15
245,2025-07-09 18:29:25.141+00,2025-07-09 18:29:25.141+00,ENG,Green orchid,,False,21
246,2025-07-09 18:29:25.147+00,2025-07-09 18:29:25.147+00,ENG,Green tabasco,,False,22
247,2025-07-09 18:29:25.152+00,2025-07-09 18:29:25.152+00,ENG,Green tea bag,,False,24
248,2025-07-09 18:29:25.159+00,2025-07-09 18:29:25.159+00,ENG,Grenadine,,False,7
249,2025-07-09 18:29:25.168+00,2025-07-09 18:29:25.168+00,ENG,Grey tea bags,,False,24
250,2025-07-09 18:29:25.173+00,2025-07-09 18:29:25.173+00,ENG,Ground allspice,,False,22
251,2025-07-09 18:29:25.18+00,2025-07-09 18:29:25.18+00,ENG,Ground black pepper,,False,22
252,2025-07-09 18:29:25.186+00,2025-07-09 18:29:25.186+00,ENG,Ground cardamo,,False,22
253,2025-07-09 18:29:25.194+00,2025-07-09 18:29:25.194+00,ENG,Ground cardamom,,False,22
254,2025-07-09 18:29:25.199+00,2025-07-09 18:29:25.199+00,ENG,Ground cinnamon,,False,22
255,2025-07-09 18:29:25.205+00,2025-07-09 18:29:25.205+00,ENG,Ground cloves,,False,22
256,2025-07-09 18:29:25.21+00,2025-07-09 18:29:25.21+00,ENG,Ground ginger,,True,22
257,2025-07-09 18:29:25.217+00,2025-07-09 18:29:25.217+00,ENG,Ground nutmeg,,False,22
258,2025-07-09 18:29:25.225+00,2025-07-09 18:29:25.225+00,ENG,Guava nectar,,False,13
259,2025-07-09 18:29:25.231+00,2025-07-09 18:29:25.231+00,ENG,Guinnes,,True,6
260,2025-07-09 18:29:25.237+00,2025-07-09 18:29:25.237+00,ENG,Guinness,,True,6
261,2025-07-09 18:29:25.244+00,2025-07-09 18:29:25.244+00,ENG,Haitian rum,,True,1
262,2025-07-09 18:29:25.249+00,2025-07-09 18:29:25.249+00,ENG,Half-and-half,,False,9
263,2025-07-09 18:29:25.262+00,2025-07-09 18:29:25.262+00,ENG,Hard cider,,True,12
